"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Peito e Tríceps","1 Fev 2025, 11:34","1 Fev 2025, 12:19","","Pec Deck",,"",2,"normal",40,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Martelo Alternada",,"",0,"normal",9,9,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Martelo Alternada",,"",1,"normal",9,8,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Martelo Alternada",,"",2,"normal",9,7,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Direta (Halter)",,"",0,"normal",9,7,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Direta (Halter)",,"",1,"normal",9,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Direta (Halter)",,"",2,"normal",9,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Inclinada (Halter)",,"",0,"normal",6,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Inclinada (Halter)",,"",1,"normal",7,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca Inclinada (Halter)",,"",2,"normal",7,4,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca de Punho (Halter)",,"",0,"normal",5,6,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca de Punho (Halter)",,"",1,"normal",5,8,,,
"Costas e Bíceps","29 Jan 2025, 19:39","29 Jan 2025, 20:15","","Rosca de Punho (Halter)",,"",2,"normal",5,6,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Inclinado (Barra)",,"",0,"normal",16,10,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Inclinado (Barra)",,"",1,"normal",18,8,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Inclinado (Barra)",,"",2,"normal",18,8,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino (Barra)",,"",0,"normal",18,8,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino (Barra)",,"",1,"normal",20,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino (Barra)",,"",2,"normal",20,8,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Declinado (Barra)",,"",0,"normal",20,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Declinado (Barra)",,"",1,"normal",20,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Supino Declinado (Barra)",,"",2,"normal",20,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Pec Deck",,"",0,"normal",40,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Pec Deck",,"",1,"normal",40,11,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Pec Deck",,"",2,"normal",40,10,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Tríceps na Polia com Corda",,"",0,"normal",30,12,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Tríceps na Polia com Corda",,"",1,"normal",30,12,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Tríceps na Polia com Corda",,"",2,"normal",30,10,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Tríceps na Polia (Máquina)",,"",0,"normal",20,5,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Tríceps na Polia (Máquina)",,"",1,"normal",20,7,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Tríceps na Polia (Máquina)",,"",2,"normal",20,6,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Punho (Barra)",,"",0,"normal",4,15,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Punho (Barra)",,"",1,"normal",6,10,,,
"Peito e Tríceps","27 Jan 2025, 10:38","27 Jan 2025, 11:58","","Extensão de Punho (Barra)",,"",2,"normal",6,9,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Cadeira Flexora (Máquina)",,"",0,"normal",40,15,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Cadeira Flexora (Máquina)",,"",1,"normal",50,10,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Cadeira Flexora (Máquina)",,"",2,"normal",50,10,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino Inclinado (Barra)",,"",0,"normal",16,9,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino Inclinado (Barra)",,"",1,"normal",16,8,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino Inclinado (Barra)",,"",2,"normal",16,8,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino (Barra)",,"",0,"normal",16,8,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino (Barra)",,"",1,"normal",16,10,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Supino (Barra)",,"",2,"normal",16,9,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Pec Deck",,"",0,"normal",30,10,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Pec Deck",,"",1,"normal",30,11,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Pec Deck",,"",2,"normal",30,8,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Martelo Alternada",,"",0,"normal",9,6,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Martelo Alternada",,"",1,"normal",9,7,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Martelo Alternada",,"",2,"normal",9,7,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Direta (Halter)",,"",0,"normal",9,7,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Direta (Halter)",,"",1,"normal",9,6,,,
"Posterior","23 Jan 2025, 13:35","23 Jan 2025, 14:45","","Rosca Direta (Halter)",,"",2,"normal",9,6,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Cadeira Extensora (Máquina)",,"",0,"normal",30,15,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Cadeira Extensora (Máquina)",,"",1,"normal",40,13,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Cadeira Extensora (Máquina)",,"",2,"normal",40,13,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Cadeira Extensora (Máquina)",,"",3,"normal",50,9,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino Inclinado (Barra)",,"",0,"normal",16,8,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino Inclinado (Barra)",,"",1,"normal",16,10,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino Inclinado (Barra)",,"",2,"normal",16,7,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Martelo Alternada",,"",0,"normal",9,7,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Martelo Alternada",,"",1,"normal",9,6,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Martelo Alternada",,"",2,"normal",9,9,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Direta (Halter)",,"",0,"normal",9,6,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Direta (Halter)",,"",1,"normal",9,5,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Rosca Direta (Halter)",,"",2,"normal",9,6,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino (Barra)",,"",0,"normal",16,10,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino (Barra)",,"",1,"normal",16,10,,,
"Quadriceps","22 Jan 2025, 18:13","22 Jan 2025, 19:06","","Supino (Barra)",,"",2,"normal",16,9,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Inclinado (Barra)",,"",0,"normal",16,8,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Inclinado (Barra)",,"",1,"normal",16,7,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Inclinado (Barra)",,"",2,"normal",16,7,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino (Barra)",,"",0,"normal",16,10,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino (Barra)",,"",1,"normal",16,7,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino (Barra)",,"",2,"normal",16,7,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Declinado (Barra)",,"",0,"normal",16,8,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Declinado (Barra)",,"",1,"normal",16,8,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Supino Declinado (Barra)",,"",2,"normal",16,9,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Pec Deck",,"",0,"normal",30,10,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Pec Deck",,"",1,"normal",30,13,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Pec Deck",,"",2,"normal",30,10,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Tríceps na Polia com Corda",,"",0,"normal",30,10,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Tríceps na Polia com Corda",,"",1,"normal",30,10,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Tríceps na Polia com Corda",,"",2,"normal",30,7,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Extensão de Tríceps na Polia (Máquina)",,"",0,"normal",20,6,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Extensão de Tríceps na Polia (Máquina)",,"",1,"normal",20,5,,,
"Peito e Tríceps","18 Jan 2025, 11:17","18 Jan 2025, 12:13","","Extensão de Tríceps na Polia (Máquina)",,"",2,"normal",20,5,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Cadeira Flexora (Máquina)",,"",0,"normal",30,10,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Cadeira Flexora (Máquina)",,"",1,"normal",40,10,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Cadeira Flexora (Máquina)",,"",2,"normal",40,13,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Cadeira Flexora (Máquina)",,"",3,"normal",40,12,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação Pélvica (Barra)",,"",0,"normal",60,13,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação Pélvica (Barra)",,"",1,"normal",60,15,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação Pélvica (Barra)",,"",2,"normal",60,13,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Martelo Alternada",,"",0,"normal",9,7,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Martelo Alternada",,"",1,"normal",9,10,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Martelo Alternada",,"",2,"normal",9,7,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Direta (Halter)",,"",0,"normal",9,6,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Direta (Halter)",,"",1,"normal",9,6,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Direta (Halter)",,"",2,"normal",9,9,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Scott (Halter)",,"",0,"normal",8,6,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Scott (Halter)",,"",1,"normal",8,8,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Rosca Scott (Halter)",,"",2,"normal",8,8,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"normal",20,10,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"normal",30,8,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"normal",30,9,,,
"Posterior","16 Jan 2025, 10:39","16 Jan 2025, 11:54","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"normal",30,8,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Extensora (Máquina)",,"",0,"normal",30,15,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Extensora (Máquina)",,"",1,"normal",40,15,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Extensora (Máquina)",,"",2,"normal",40,15,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Extensora (Máquina)",,"",3,"normal",40,12,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Elevação Pélvica (Barra)",,"",0,"normal",60,10,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Elevação Pélvica (Barra)",,"",1,"normal",60,10,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Elevação Pélvica (Barra)",,"",2,"normal",60,10,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Adutora (Máquina)",,"",0,"normal",20,18,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Adutora (Máquina)",,"",1,"normal",25,5,,,
"Quadriceps e Glúteos","15 Jan 2025, 10:35","15 Jan 2025, 11:13","","Cadeira Adutora (Máquina)",,"",2,"normal",25,6,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Martelo Alternada",,"",0,"normal",7,10,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Martelo Alternada",,"",1,"normal",9,9,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Martelo Alternada",,"",2,"normal",9,7,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Scott (Halter)",,"",0,"normal",7,9,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Scott (Halter)",,"",1,"normal",7,9,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Scott (Halter)",,"",2,"normal",7,10,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Direta (Halter)",,"",0,"normal",9,6,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Direta (Halter)",,"",1,"normal",9,5,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Direta (Halter)",,"",2,"normal",9,6,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Inclinada (Halter)",,"",0,"normal",6,8,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Inclinada (Halter)",,"",1,"normal",6,10,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Rosca Inclinada (Halter)",,"",2,"normal",6,8,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Puxada Alta na Polia (Máquina)",,"",0,"normal",25,10,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Puxada Alta na Polia (Máquina)",,"",1,"normal",30,10,,,
"Costas e Bíceps","14 Jan 2025, 10:55","14 Jan 2025, 11:51","","Puxada Alta na Polia (Máquina)",,"",2,"normal",30,12,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Declinado (Barra)",,"",0,"normal",14,15,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Declinado (Barra)",,"",1,"normal",14,12,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Declinado (Barra)",,"",2,"normal",14,10,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino (Barra)",,"",0,"normal",16,8,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino (Barra)",,"",1,"normal",16,7,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino (Barra)",,"",2,"normal",16,7,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Inclinado (Barra)",,"",0,"normal",16,7,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Inclinado (Barra)",,"",1,"normal",16,7,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Supino Inclinado (Barra)",,"",2,"normal",16,6,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Tríceps na Polia com Corda",,"",0,"normal",30,8,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Tríceps na Polia com Corda",,"",1,"normal",30,10,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Tríceps na Polia com Corda",,"",2,"normal",30,7,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Extensão de Tríceps na Polia (Máquina)",,"",0,"normal",20,6,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Extensão de Tríceps na Polia (Máquina)",,"",1,"normal",20,6,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Extensão de Tríceps na Polia (Máquina)",,"",2,"normal",20,8,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Pec Deck",,"",0,"normal",30,12,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Pec Deck",,"",1,"normal",30,12,,,
"Peito e Tríceps","13 Jan 2025, 10:16","13 Jan 2025, 11:28","","Pec Deck",,"",2,"normal",30,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Puxada Alta na Polia (Máquina)",,"",0,"normal",25,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Puxada Alta na Polia (Máquina)",,"",1,"normal",30,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Puxada Alta na Polia (Máquina)",,"",2,"normal",30,12,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",20,6,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",20,7,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",20,6,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Martelo Alternada",,"",0,"normal",7,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Martelo Alternada",,"",1,"normal",8,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Martelo Alternada",,"",2,"normal",8,8,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Inclinada (Halter)",,"",0,"normal",7,6,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Inclinada (Halter)",,"",1,"normal",7,6,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Inclinada (Halter)",,"",2,"normal",7,6,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Scott (Halter)",,"",0,"normal",6,10,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Scott (Halter)",,"",1,"normal",6,12,,,
"Costas e Bíceps","12 Jan 2025, 10:36","12 Jan 2025, 11:24","","Rosca Scott (Halter)",,"",2,"normal",6,10,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Tríceps na Polia com Corda",,"",0,"normal",25,10,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Tríceps na Polia com Corda",,"",1,"normal",25,10,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Tríceps na Polia com Corda",,"",2,"normal",25,8,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Extensão de Tríceps na Polia (Máquina)",,"",0,"normal",15,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Extensão de Tríceps na Polia (Máquina)",,"",1,"normal",15,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Extensão de Tríceps na Polia (Máquina)",,"",2,"normal",15,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino (Barra)",,"",0,"normal",14,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino (Barra)",,"",1,"normal",14,8,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino (Barra)",,"",2,"normal",14,6,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Inclinado (Barra)",,"",0,"normal",14,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Inclinado (Barra)",,"",1,"normal",14,8,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Inclinado (Barra)",,"",2,"normal",14,6,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Declinado (Barra)",,"",0,"normal",12,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Declinado (Barra)",,"",1,"normal",12,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Supino Declinado (Barra)",,"",2,"normal",12,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Pec Deck",,"",0,"normal",25,12,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Pec Deck",,"",1,"normal",30,7,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Pec Deck",,"",2,"normal",30,11,,,
"Peito e Tríceps","11 Jan 2025, 11:19","11 Jan 2025, 12:53","","Extensão de Punho (Barra)",,"",0,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Elevação Frontal (Halter)",,"",0,"normal",6,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Elevação Frontal (Halter)",,"",1,"normal",6,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Elevação Frontal (Halter)",,"",2,"normal",6,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Elevação Frontal (Halter)",,"",3,"normal",6,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Extensão de Punho (Barra)",,"",0,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Extensão de Punho (Barra)",,"",1,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Extensão de Punho (Barra)",,"",2,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Extensão de Punho (Barra)",,"",3,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Extensão de Punho (Barra)",,"",4,"normal",4,7,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Encolhimento (Halter)",,"",0,"normal",7,12,,,
"Posterior e Ab","10 Jan 2025, 10:25","10 Jan 2025, 11:38","","Encolhimento (Halter)",,"",1,"normal",7,12,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Cadeira Flexora (Máquina)",,"",0,"normal",25,15,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Cadeira Flexora (Máquina)",,"",1,"normal",30,12,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Cadeira Flexora (Máquina)",,"",2,"normal",30,15,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Cadeira Flexora (Máquina)",,"",3,"normal",40,6,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Elevação Pélvica (Barra)",,"",0,"normal",50,12,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Elevação Pélvica (Barra)",,"",1,"normal",50,12,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Elevação Pélvica (Barra)",,"",2,"normal",50,15,,,
"Posterior e Ab","9 Jan 2025, 09:56","9 Jan 2025, 11:20","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"normal",20,12,,,
